Line, "Line.ln5896798-1", "m1209807", "m1209805", 3072, 6,  0, 1176, 7.1995579, 0.34367148, 0.34367148, 1.0433806, 0.38783142, 1.0427548, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5896798-1", "m1209807", "m1209805", 3264, 6,  0, 1176, 7.1995579, 0.34367148, 0.34367148, 1.0492601, 0.38783142, 1.0490368, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5775442-1", "m1209805", "l2823592", 3456, 6,  1, 1176, 7.1995579, 0.38783142, 0.38783142, 1.0440428, 0.49339158, 1.0423276, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5775442-1", "m1209805", "l2823592", 3648, 6,  1, 1176, 7.1995579, 0.38783142, 0.38783142, 1.0427548, 0.49339158, 1.0412442, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5775442-1", "m1209805", "l2823592", 3840, 6,  1, 1176, 7.1995579, 0.38783142, 0.38783142, 1.0490368, 0.49339158, 1.048543, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.cap_1c", "l2823592.3", "l2823592_cap.3", 4032, 2,  0, 1175, 7.1995579, 0.49339158, 0.49339158, 1.0423276, 0.49439158, 1.0422498, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.cap_1c", "l2823592.3", "l2823592_cap.3", 4096, 2,  0, 1175, 7.1995579, 0.49339158, 0.49339158, 1.0412442, 0.49439158, 1.0411669, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.cap_1c", "l2823592.3", "l2823592_cap.3", 4160, 2,  0, 1175, 7.1995579, 0.49339158, 0.49339158, 1.048543, 0.49439158, 1.0484782, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5513564-2", "l2823592_cap", "r20185", 4224, 6,  0, 1175, 7.1995579, 0.49439158, 0.49439158, 1.0422498, 0.53950028, 1.0415198, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5513564-2", "l2823592_cap", "r20185", 4416, 6,  0, 1175, 7.1995579, 0.49439158, 0.49439158, 1.0411669, 0.53950028, 1.0405236, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5513564-2", "l2823592_cap", "r20185", 4608, 6,  0, 1175, 7.1995579, 0.49439158, 0.49439158, 1.0484782, 0.53950028, 1.0482694, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5513564-1", "r20185", "d5513564-1_int", 4800, 6,  0, 1175, 7.1995579, 0.53950028, 0.53950028, 1.0415198, 0.56078074, 1.0411277, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5513564-1", "r20185", "d5513564-1_int", 4992, 6,  0, 1175, 7.1995579, 0.53950028, 0.53950028, 1.0405236, 0.56078074, 1.0401737, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5513564-1", "r20185", "d5513564-1_int", 5184, 6,  0, 1175, 7.1995579, 0.53950028, 0.53950028, 1.0482694, 0.56078074, 1.0481244, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.swxj171_48332_sw", "d5513564-1_int", "e192201", 5376, 6,  0, 1175, 7.1995579, 0.56078074, 0.56078074, 1.0411277, 0.56178074, 1.041044, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.swxj171_48332_sw", "d5513564-1_int", "e192201", 5568, 6,  0, 1175, 7.1995579, 0.56078074, 0.56078074, 1.0401737, 0.56178074, 1.0400905, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.swxj171_48332_sw", "d5513564-1_int", "e192201", 5760, 6,  0, 1175, 7.1995579, 0.56078074, 0.56078074, 1.0481244, 0.56178074, 1.0480537, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6321409-1", "e192201", "m1209800", 5952, 6,  0, 1175, 7.1995579, 0.56178074, 0.56178074, 1.041044, 0.61746288, 1.0400194, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6321409-1", "e192201", "m1209800", 6144, 6,  0, 1175, 7.1995579, 0.56178074, 0.56178074, 1.0400905, 0.61746288, 1.0391766, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6321409-1", "e192201", "m1209800", 6336, 6,  0, 1175, 7.1995579, 0.56178074, 0.56178074, 1.0480537, 0.61746288, 1.0476756, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5958865-1", "m1209800.3", "p829957.3", 6528, 2,  0, 29, 7.1995579, 0.61746288, 0.61746288, 1.0476756, 0.6275527, 1.0475851, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5746703-1", "p829957.3", "l3160863.3", 6592, 2,  1, 29, 7.1995579, 0.6275527, 0.6275527, 1.0475851, 0.79250083, 1.0461053, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6201670-1", "l3160863.3", "l2730108.3", 6656, 2,  1, 28, 7.1995579, 0.79250083, 0.79250083, 1.0461053, 1.1032611, 1.0433844, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5896731-1", "l2730108.3", "l2786204.3", 6720, 2,  1, 27, 7.1995579, 1.1032611, 1.1032611, 1.0433844, 1.1876198, 1.042664, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5589094-1", "l2786204.3", "m1209819.3", 6784, 2,  0, 26, 7.1995579, 1.1876198, 1.1876198, 1.042664, 1.2596634, 1.0420876, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5952392-1", "m1209819.3", "l2936216.3", 6848, 2,  1, 26, 7.1995579, 1.2596634, 1.2596634, 1.0420876, 1.3096391, 1.0416878, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5473351-1", "l2936216.3", "226-23745.3", 6912, 2,  0, 25, 7.1995579, 1.3096391, 1.3096391, 1.0416878, 1.4032957, 1.040952, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6109068-1", "226-23745.3", "m1209822.3", 6976, 2,  0, 25, 7.1995579, 1.4032957, 1.4032957, 1.040952, 1.9242972, 1.0368591, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5866186-1", "m1209822.3", "l2992556.3", 7040, 2,  1, 1, 7.1995579, 1.9242972, 1.9242972, 1.0368591, 2.0273756, 1.0368368, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6078692-1", "m1209822.3", "m1209823.3", 7104, 2,  0, 24, 7.1995579, 1.9242972, 1.9242972, 1.0368591, 1.9812802, 1.0364239, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5624291-1", "m1209823.3", "m1209824.3", 7168, 2,  0, 24, 7.1995579, 1.9812802, 1.9812802, 1.0364239, 2.0734113, 1.0359273, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6139544-1", "m1209824.3", "m1209828.3", 7232, 2,  0, 24, 7.1995579, 2.0734113, 2.0734113, 1.0359273, 2.3246243, 1.0345736, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5775370-1", "m1209828.3", "l2861157.3", 7296, 2,  1, 20, 7.1995579, 2.3246243, 2.3246243, 1.0345736, 2.3983137, 1.0342517, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5594152-1", "l2861157.3", "p901951.3", 7360, 2,  0, 19, 7.1995579, 2.3983137, 2.3983137, 1.0342517, 2.5196625, 1.0337527, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6078691-1", "p901951.3", "m1186078.3", 7424, 2,  0, 19, 7.1995579, 2.5196625, 2.5196625, 1.0337527, 2.6951099, 1.0327571, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6254100-1", "m1186078.3", "l2806553.3", 7488, 2,  1, 19, 7.1995579, 2.6951099, 2.6951099, 1.0327571, 2.7778977, 1.0322873, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6435650-1", "l2806553.3", "m1166391.3", 7552, 2,  0, 18, 7.1995579, 2.7778977, 2.7778977, 1.0322873, 3.4067912, 1.0289442, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6200442-1", "m1166391.3", "m1166394.3", 7616, 2,  0, 1, 7.1995579, 3.4067912, 3.4067912, 1.0289442, 3.4931441, 1.0289253, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6230698-1", "m1166394.3", "m1166398.3", 7680, 2,  0, 1, 7.1995579, 3.4931441, 3.4931441, 1.0289253, 3.5591243, 1.028911, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6048526-1", "m1166398.3", "l3142050.3", 7744, 2,  1, 1, 7.1995579, 3.5591243, 3.5591243, 1.028911, 3.6293398, 1.0288956, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6048523-1", "m1166391.3", "l3254873.3", 7808, 2,  1, 17, 7.1995579, 3.4067912, 3.4067912, 1.0289442, 3.5129659, 1.0284022, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6381766-1", "l3254873.3", "m1166393.3", 7872, 2,  0, 16, 7.1995579, 3.5129659, 3.5129659, 1.0284022, 3.5468866, 1.0282363, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5894226-3", "m1166393.3", "l2745811.3", 7936, 2,  1, 2, 7.1995579, 3.5468866, 3.5468866, 1.0282363, 3.6704643, 1.0281729, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6228316-5", "l2745811.3", "m4122657.3", 8000, 2,  0, 1, 7.1995579, 3.6704643, 3.6704643, 1.0281729, 3.7248993, 1.0281589, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6258460-3", "m4122657.3", "l3027124.3", 8064, 2,  1, 1, 7.1995579, 3.7248993, 3.7248993, 1.0281589, 3.9456826, 1.0281022, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5717630-1", "m1166393.3", "m1166395.3", 8128, 2,  0, 14, 7.1995579, 3.5468866, 3.5468866, 1.0282363, 3.6125359, 1.0280371, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6142227-1", "m1166395.3", "m1166396.3", 8192, 2,  0, 13, 7.1995579, 3.6125359, 3.6125359, 1.0280371, 3.6202724, 1.0280166, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6324073-1", "m1166396.3", "m1166399.3", 8256, 2,  0, 13, 7.1995579, 3.6202724, 3.6202724, 1.0280166, 3.6875009, 1.0278385, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6200441-1", "m1166399.3", "l3048890.3", 8320, 2,  1, 13, 7.1995579, 3.6875009, 3.6875009, 1.0278385, 3.7710511, 1.0276171, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6048525-1", "l3048890.3", "m1166402.3", 8384, 2,  0, 12, 7.1995579, 3.7710511, 3.7710511, 1.0276171, 3.833055, 1.0274688, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5866187-1", "m1166402.3", "l3048889.3", 8448, 2,  1, 12, 7.1995579, 3.833055, 3.833055, 1.0274688, 3.9266723, 1.0272448, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6137018-1", "l3048889.3", "m1166407.3", 8512, 2,  0, 11, 7.1995579, 3.9266723, 3.9266723, 1.0272448, 4.0141435, 1.0270581, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5985365-1", "m1166407.3", "l2952007.3", 8576, 2,  1, 2, 7.1995579, 4.0141435, 4.0141435, 1.0270581, 4.1646393, 1.0269484, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5894230-1", "l2952007.3", "l2861158.3", 8640, 2,  1, 1, 7.1995579, 4.1646393, 4.1646393, 1.0269484, 4.2911857, 1.0269022, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6318771-1", "m1166407.3", "l3064514.3", 8704, 2,  1, 9, 7.1995579, 4.0141435, 4.0141435, 1.0270581, 4.388621, 1.0262209, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5591715-1", "l3064514.3", "l3048888.3", 8768, 2,  1, 8, 7.1995579, 4.388621, 4.388621, 1.0262209, 4.4509542, 1.0260948, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5591716-1", "l3048888.3", "m1149249.3", 8832, 2,  0, 7, 7.1995579, 4.4509542, 4.4509542, 1.0260948, 4.5615197, 1.025889, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6258463-1", "m1149249.3", "m1142880.3", 8896, 2,  0, 7, 7.1995579, 4.5615197, 4.5615197, 1.025889, 4.7937083, 1.0254567, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5803293-1", "m1142880.3", "l2764411.3", 8960, 2,  1, 6, 7.1995579, 4.7937083, 4.7937083, 1.0254567, 4.9158551, 1.0252559, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5803293-2", "l2764411.3", "l2767343.3", 9024, 2,  1, 5, 7.1995579, 4.9158551, 4.9158551, 1.0252559, 4.9707787, 1.0251777, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6048524-1", "l2767343.3", "l2804957.3", 9088, 2,  1, 4, 7.1995579, 4.9707787, 4.9707787, 1.0251777, 5.0382752, 1.0251186, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5957460-1", "l2804957.3", "l3048937.3", 9152, 2,  1, 3, 7.1995579, 5.0382752, 5.0382752, 1.0251186, 5.0979165, 1.0250878, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5651998-1", "l3048937.3", "l3176661.3", 9216, 2,  1, 2, 7.1995579, 5.0979165, 5.0979165, 1.0250878, 5.2060963, 1.0250488, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6348954-1", "l3176661.3", "l2970804.3", 9280, 2,  1, 1, 7.1995579, 5.2060963, 5.2060963, 1.0250488, 5.2831362, 1.025029, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5591718-1", "m1142880.3", "l2891575.3", 9344, 2,  1, 1, 7.1995579, 4.7937083, 4.7937083, 1.0254567, 4.8926272, 1.025435, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5960126-1", "m1166395.3", "m1166400.3", 9408, 2,  0, 1, 7.1995579, 3.6125359, 3.6125359, 1.0280371, 3.693394, 1.0280059, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6103754-1", "m1166400.3", "l3179637.3", 9472, 2,  1, 1, 7.1995579, 3.693394, 3.693394, 1.0280059, 3.7671262, 1.0279775, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5873976-1", "m1209828.3", "l3253570.3", 9536, 2,  1, 4, 7.1995579, 2.3246243, 2.3246243, 1.0345736, 2.3647967, 1.0345325, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6359077-2", "l3253570.3", "l2937757.3", 9600, 2,  1, 3, 7.1995579, 2.3647967, 2.3647967, 1.0345325, 2.4535048, 1.0344646, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6359077-1", "l2937757.3", "l3067448.3", 9664, 2,  1, 2, 7.1995579, 2.4535048, 2.4535048, 1.0344646, 2.5343568, 1.0344234, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6073916-1", "l3067448.3", "l2763407.3", 9728, 2,  1, 1, 7.1995579, 2.5343568, 2.5343568, 1.0344234, 2.7888659, 1.0343584, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5654466-1", "m1209800", "m1209797", 9792, 6,  0, 1146, 7.1995579, 0.61746288, 0.61746288, 1.0400194, 0.69286765, 1.0385153, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5654466-1", "m1209800", "m1209797", 9984, 6,  0, 1146, 7.1995579, 0.61746288, 0.61746288, 1.0391766, 0.69286765, 1.0380072, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5654466-1", "m1209800", "m1209797", 10176, 6,  0, 1146, 7.1995579, 0.61746288, 0.61746288, 1.0476756, 0.69286765, 1.0473239, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6291242-1", "m1209797", "m1209791", 10368, 6,  0, 1146, 7.1995579, 0.69286765, 0.69286765, 1.0385153, 0.75946741, 1.0371898, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6291242-1", "m1209797", "m1209791", 10560, 6,  0, 1146, 7.1995579, 0.69286765, 0.69286765, 1.0380072, 0.75946741, 1.0369782, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6291242-1", "m1209797", "m1209791", 10752, 6,  0, 1146, 7.1995579, 0.69286765, 0.69286765, 1.0473239, 0.75946741, 1.0470151, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5654472-1", "m1209791", "m1209790", 10944, 6,  0, 1142, 7.1995579, 0.75946741, 0.75946741, 1.0371898, 0.81471034, 1.0361101, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5654472-1", "m1209791", "m1209790", 11136, 6,  0, 1142, 7.1995579, 0.75946741, 0.75946741, 1.0369782, 0.81471034, 1.0361129, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5654472-1", "m1209791", "m1209790", 11328, 6,  0, 1142, 7.1995579, 0.75946741, 0.75946741, 1.0470151, 0.81471034, 1.0467662, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5594242-1", "m1209790", "m1209788", 11520, 6,  0, 1142, 7.1995579, 0.81471034, 0.81471034, 1.0361101, 0.87382604, 1.0349568, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5594242-1", "m1209790", "m1209788", 11712, 6,  0, 1142, 7.1995579, 0.81471034, 0.81471034, 1.0361129, 0.87382604, 1.0351898, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5594242-1", "m1209790", "m1209788", 11904, 6,  0, 1142, 7.1995579, 0.81471034, 0.81471034, 1.0467662, 0.87382604, 1.0465013, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6381855-1", "m1209788.3", "m1209795.3", 12096, 2,  0, 1, 7.1995579, 0.87382604, 0.87382604, 1.0465013, 0.94915233, 1.0464851, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6381845-1", "m1209795.3", "l2936268.3", 12160, 2,  1, 1, 7.1995579, 0.94915233, 0.94915233, 1.0464851, 1.0116794, 1.0464717, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6351519-1", "m1209788", "m1209787", 12224, 6,  0, 1141, 7.1995579, 0.87382604, 0.87382604, 1.0349568, 0.98103621, 1.0328666, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6351519-1", "m1209788", "m1209787", 12416, 6,  0, 1141, 7.1995579, 0.87382604, 0.87382604, 1.0351898, 0.98103621, 1.0335252, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6351519-1", "m1209788", "m1209787", 12608, 6,  0, 1141, 7.1995579, 0.87382604, 0.87382604, 1.0465013, 0.98103621, 1.0460299, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6261021-1", "m1209787", "l2823611", 12800, 6,  1, 1141, 7.1995579, 0.98103621, 0.98103621, 1.0328666, 1.1053899, 1.0304508, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6261021-1", "m1209787", "l2823611", 12992, 6,  1, 1141, 7.1995579, 0.98103621, 0.98103621, 1.0335252, 1.1053899, 1.0316063, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6261021-1", "m1209787", "l2823611", 13184, 6,  1, 1141, 7.1995579, 0.98103621, 0.98103621, 1.0460299, 1.1053899, 1.0454891, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5473440-1", "l2823611", "l3030204", 13376, 6,  1, 1140, 7.1995579, 1.1053899, 1.1053899, 1.0304508, 1.1888798, 1.0288379, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5473440-1", "l2823611", "l3030204", 13568, 6,  1, 1140, 7.1995579, 1.1053899, 1.1053899, 1.0316063, 1.1888798, 1.0303222, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5473440-1", "l2823611", "l3030204", 13760, 6,  1, 1140, 7.1995579, 1.1053899, 1.1053899, 1.0454891, 1.1888798, 1.0451309, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5866268-1", "l3030204", "m1186072", 13952, 6,  0, 1139, 7.1995579, 1.1888798, 1.1888798, 1.0288379, 1.2560794, 1.0275478, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5866268-1", "l3030204", "m1186072", 14144, 6,  0, 1139, 7.1995579, 1.1888798, 1.1888798, 1.0303222, 1.2560794, 1.0292889, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5866268-1", "l3030204", "m1186072", 14336, 6,  0, 1139, 7.1995579, 1.1888798, 1.1888798, 1.0451309, 1.2560794, 1.0448462, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6048634-1", "m1186072", "m1186067", 14528, 6,  0, 1139, 7.1995579, 1.2560794, 1.2560794, 1.0275478, 1.2982532, 1.0267395, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6048634-1", "m1186072", "m1186067", 14720, 6,  0, 1139, 7.1995579, 1.2560794, 1.2560794, 1.0292889, 1.2982532, 1.0286423, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6048634-1", "m1186072", "m1186067", 14912, 6,  0, 1139, 7.1995579, 1.2560794, 1.2560794, 1.0448462, 1.2982532, 1.0446686, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6504019-5", "m1186067", "m3032980", 15104, 6,  0, 1139, 7.1995579, 1.2982532, 1.2982532, 1.0267395, 1.348394, 1.0257799, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6504019-5", "m1186067", "m3032980", 15296, 6,  0, 1139, 7.1995579, 1.2982532, 1.2982532, 1.0286423, 1.348394, 1.0278755, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6504019-5", "m1186067", "m3032980", 15488, 6,  0, 1139, 7.1995579, 1.2982532, 1.2982532, 1.0446686, 1.348394, 1.0444584, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6504019-6", "m3032980", "m1186065", 15680, 6,  0, 16, 7.1995579, 1.348394, 1.348394, 1.0257799, 1.5088039, 1.0256683, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6504019-6", "m3032980", "m1186065", 15872, 6,  0, 16, 7.1995579, 1.348394, 1.348394, 1.0278755, 1.5088039, 1.0277067, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6504019-6", "m3032980", "m1186065", 16064, 6,  0, 16, 7.1995579, 1.348394, 1.348394, 1.0444584, 1.5088039, 1.0444327, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5898194-1", "m1186065", "p829977", 16256, 6,  0, 5, 7.1995579, 1.5088039, 1.5088039, 1.0256683, 1.6011272, 1.0255544, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5898194-1", "m1186065", "p829977", 16448, 6,  0, 5, 7.1995579, 1.5088039, 1.5088039, 1.0277067, 1.6011272, 1.0275803, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5898194-1", "m1186065", "p829977", 16640, 6,  0, 5, 7.1995579, 1.5088039, 1.5088039, 1.0444327, 1.6011272, 1.0443343, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5655838-1", "p829977", "m1186061", 16832, 6,  0, 5, 7.1995579, 1.6011272, 1.6011272, 1.0255544, 1.6758909, 1.025397, 0, 2, 0, 0, 0, 0, 16, 1
